ID,FRECU,SALDO,CUPON,GOLD,DEBITOS,ECIV,SEXO,OCUP,EDAD,HIJOS,INGRESO
12324,37.2732476851852,235,69.9783333333333,0,2,1,2,1,22,0,924
12512,37.2732476851852,106,27.4666666666667,0,1,2,1,3,27,0,835
12679,37.2732476851852,165,33.6016666666667,0,2,2,2,3,35,1,847
13976,37.2732476851852,375,162.995,1,3,1,2,2,18,0,1428
12426,37.3246527777778,120,91.3166666666667,0,2,2,1,2,18,1,663
12593,37.4247222222222,130,48.4233333333333,0,2,1,1,2,23,0,888
14000,37.4645177469136,110,47.9371428571429,0,1,1,1,1,36,0,575
12953,37.5245023148148,185,69.4333333333333,0,2,1,1,2,27,0,693
12031,37.5344328703704,603,91.8157142857143,0,2,1,2,1,25,0,756
11738,37.6144965277778,115,54.8333333333333,0,1,2,2,3,38,0,847
14771,37.7044560185185,530,88.3123076923077,0,2,1,2,1,27,0,1515
13007,37.7284722222222,400,99.1822222222222,0,2,1,1,1,29,0,1524
10835,37.7717466329966,150,50.1916666666667,0,1,1,2,1,32,0,878
11113,37.8489212962963,110,40.3654545454545,0,1,2,2,3,24,1,813
11238,37.8591145833333,190,52.9144444444444,0,1,1,2,1,34,0,812
10332,37.8611742424242,165,33.5058333333333,0,1,1,2,2,34,0,593
13049,37.8921875,239,79.5966666666667,0,2,1,1,1,34,0,1128
13162,38.1259884259259,25,12.275,0,1,1,2,1,19,0,998
14551,38.1696580387205,960,71.64,1,3,1,1,1,24,0,3773
10100,38.2102430555556,310,132.306,1,3,1,1,1,18,1,1060
11944,38.2634693287037,55,38.56,0,1,2,1,1,34,1,833
11067,38.3067071759259,160,57.0953846153846,0,1,2,1,1,31,1,534
13823,38.372762345679,250,77.6628571428571,0,2,1,2,2,28,0,614
9073,38.5899284511785,170,52.6583333333333,0,1,2,2,3,21,1,924
11103,38.5938425925926,85,28.685,0,1,1,2,2,18,0,941
12613,38.621875,30,21.6666666666667,0,1,3,1,1,18,0,997
210121,38.6335648148148,230,52.231,0,1,1,1,2,20,0,701
14204,38.6555198688272,510,92.9207692307693,0,2,1,2,3,25,0,1550
11012,38.6693335262346,415,82.3361538461538,0,2,1,1,1,35,0,1746
12193,38.7145833333333,375,72.0366666666667,0,2,1,1,1,18,0,1402
13415,38.7210236625514,300,99.483,0,2,1,2,1,32,0,675
9341,38.7501851851852,240,153.68,0,3,2,1,1,22,1,793
12535,38.8342268518519,105,10,0,1,1,1,1,35,0,548
9509,39.0108171296296,57,10,0,1,2,2,3,22,1,874
14996,39.0160486111111,212,10,0,2,3,1,1,23,0,1227
12672,39.0750462962963,19,10,0,1,1,1,1,38,0,878
13815,39.0938183922559,280,89.3683333333333,0,1,1,2,2,29,0,1090
12468,39.1212880291005,65,17.6,0,1,1,2,2,36,0,935
12879,39.184727483165,225,49.5025,0,1,2,2,1,28,0,897
13913,39.4,365,126.476666666667,1,3,2,2,3,45,1,1439
11849,39.5020833333333,130,59.454,0,2,1,2,3,18,0,600
12815,39.624203493266,103,23.5925,0,1,2,2,1,37,1,817
13325,39.6872395833333,150,43.4911111111111,0,1,3,2,1,43,0,952
13674,39.7526668595679,185,65.3861538461538,0,1,1,1,3,37,0,976
12171,39.7843788580247,30,18.275,0,1,2,1,1,20,1,937
11846,39.9032002314815,495,198.14,0,2,2,2,1,43,0,897
11833,39.9032002314815,150,57.1645454545454,0,1,1,2,1,29,0,970
14397,39.9478472222222,400,72.43,0,2,2,1,1,34,1,882
13589,40.0757936507936,430,118.61625,0,2,2,1,3,25,0,2035
13064,40.0950396825397,90,22.625,0,1,1,2,2,20,0,548
10900,40.1539652777778,1340,10,0,4,1,1,2,46,0,2862
10898,40.1728993055556,40,35.45,0,1,1,2,1,30,0,813
10361,40.2232142857143,200,53.3875,0,2,2,2,1,18,0,817
13074,40.25,30,12.34,0,1,1,1,1,32,0,873
11614,40.2599583333333,40,15.5833333333333,0,1,1,2,1,28,0,906
13959,40.3125,70,78.085,0,3,1,1,1,25,0,811
13977,40.3950887345679,1400,10,0,4,2,1,2,46,1,4951
10722,40.5200540123457,1033,10,0,3,1,2,2,23,0,511
13974,40.628373015873,300,107.80375,0,2,1,1,1,32,0,556
14895,40.648225308642,310,69.455,0,2,1,1,1,22,1,1308
12128,40.7390277777778,5,13.28,0,1,1,1,2,38,0,839
14708,40.7390277777778,15,34.79,0,1,1,2,1,27,0,959
11445,40.7530555555556,210,41.0209090909091,0,1,2,1,2,29,1,963
10214,40.7866238425926,145,61.4945454545455,0,1,2,2,1,24,1,696
11545,40.9765914351852,45,67.7066666666667,0,1,2,2,3,27,0,933
11493,41,80,59.4733333333333,0,2,2,2,1,25,0,805
13889,41.0336487268519,365,10,0,2,1,2,2,31,0,845
13067,41.0376517489712,380,10,0,2,1,2,3,30,0,699
10667,41.0902083333333,1150,221.965454545455,1,3,2,1,2,18,1,4075
13970,41.1077546296296,75,21.4285714285714,0,1,1,2,2,18,0,968
13525,41.175,185,90.3681818181818,0,1,1,1,3,25,0,591
13227,41.3648263888889,80,94.1,0,2,1,1,2,19,1,898
10836,41.4162037037037,50,22.9775,0,1,1,1,2,31,0,880
11985,41.4997685185185,540,117.012,0,2,2,2,1,25,1,2056
12555,41.5075385802469,145,46.369,0,1,1,2,1,27,0,893
10132,41.6498533950617,200,10,0,2,1,2,1,45,0,843
12525,41.6666666666667,1220,227.617,1,3,1,1,1,21,1,4967
9070,41.7730429292929,735,128.581666666667,0,2,1,1,1,18,0,1943
10056,41.8270833333333,370,84.883,0,2,1,1,2,29,0,918
13100,41.8582798032407,280,120.526666666667,0,2,2,1,1,25,1,787
14010,41.8718055555556,1110,211.877272727273,1,3,1,1,1,19,0,3477
11366,42,130,70.3366666666667,0,2,1,1,1,35,1,947
10335,42.0489583333333,80,58.34,0,2,1,2,1,44,0,918
10821,42.0727469135802,1425,437.663,1,4,2,1,2,45,1,5052
10151,42.0861979166667,729,151.953333333333,1,3,2,1,2,18,1,860
12710,42.1070216049383,350,75.109,0,2,1,2,3,22,0,1047
14650,42.2525462962963,65,32.5,0,1,2,1,3,36,0,831
12400,42.276579218107,530,150.69,0,2,2,2,1,24,1,859
13515,42.2837301587302,50,12.75,0,1,1,1,1,33,0,948
13784,42.3125,1065,277.504444444444,1,3,1,1,2,25,0,1902
12111,42.3787808641975,155,32.958,0,1,2,1,1,28,1,902
10502,42.4582175925926,260,79.8,0,2,1,2,3,48,0,799
13979,42.5,170,94.6066666666667,0,3,1,2,1,35,0,519
12357,42.5535367063492,250,105.77875,0,2,1,2,1,28,0,1382
9027,42.8493055555556,800,155.19,1,3,1,1,1,33,0,2872
13569,42.9120002104377,400,87.7933333333333,0,2,2,1,3,31,1,746
11971,42.9650964506173,315,261.19,1,3,2,2,1,41,0,1232
13047,42.9650964506173,165,215.535,0,2,3,1,3,27,0,902
13951,42.9666898148148,280,51.6285714285714,0,2,1,2,1,29,0,1041
11576,43.0508333333333,185,63.4636363636364,0,1,2,2,2,44,1,887
10167,43.1032002314815,225,82.3645454545454,0,1,1,1,2,21,0,676
12233,43.1300330687831,175,44.65,0,1,1,1,1,23,0,821
10935,43.1381568287037,200,10,0,2,1,2,1,18,0,534
12310,43.1940578703704,85,32.93,0,1,1,2,1,19,0,817
10048,43.2073598251029,980,208.403,1,3,1,2,3,25,0,3687
12719,43.2244318181818,835,223.984166666667,1,3,2,2,2,34,0,991
13853,43.2469246031746,210,59.96,0,2,2,2,1,20,1,1108
11432,43.450787037037,100,10,0,3,1,1,1,31,0,619
12409,43.6555555555556,80,47.34,0,1,1,2,1,31,0,802
12342,43.6563888888889,360,77.7036363636364,0,2,1,2,2,22,0,914
11059,43.6866071428571,200,56.8,0,1,1,1,1,25,0,912
13842,43.811498015873,49,10,0,1,2,1,1,33,0,922
12677,43.869212962963,1640,337.859,1,4,2,1,2,45,1,4998
12090,43.948547979798,75,23.5125,0,1,1,2,2,38,0,503
9247,44.064291087963,265,201.04,0,2,1,2,1,24,0,824
10576,44.064291087963,40,38.474,0,1,1,1,2,18,0,977
11524,44.064291087963,225,124.854,0,2,2,1,2,21,1,945
11895,44.064291087963,210,119.774,0,2,1,2,2,18,1,869
13036,44.064291087963,390,210.512,1,3,1,1,1,40,0,1964
13153,44.064291087963,475,227.128,0,3,1,2,1,30,0,632
14673,44.0950396825397,175,63.84125,0,1,2,1,1,26,1,948
9921,44.1098214285714,610,143.86625,1,3,2,2,1,33,1,1605
11067,44.2087301587302,135,34.1,0,1,2,2,1,29,1,953
11776,44.2220543981481,105,37.4877777777778,0,1,2,1,1,36,1,889
10531,44.263952020202,230,45.6425,0,1,1,2,2,25,0,545
12043,44.2866238425926,435,124.54,0,2,1,1,1,31,0,1517
11674,44.3144675925926,85,52.295,0,1,1,1,1,29,0,983
12967,44.3333333333333,820,267.61,1,4,2,1,2,47,1,1609
11881,44.3876903292181,130,46.421,0,1,2,2,1,31,0,839
13761,44.4078951719577,60,31.015,0,1,1,1,1,22,1,918
13812,44.415787037037,20,21.45,0,1,2,1,3,26,1,999
14021,44.4866238425926,220,52.6309090909091,0,1,2,1,2,23,1,884
11987,44.7032002314815,115,47.0727272727273,0,1,1,1,1,25,0,567
13318,44.7107638888889,300,127.392,1,3,1,1,2,21,0,850
13271,44.7208744855967,130,32.542,0,1,1,1,2,31,0,902
11282,44.75,375,409.034,0,3,1,1,2,33,0,792
13082,44.8740264917695,155,52.159,0,1,1,2,2,28,0,704
12179,44.9815798611111,45,10,0,1,1,2,1,30,0,942
12998,44.9889930555556,190,131.286666666667,1,3,1,2,1,30,0,879
9516,45.0032002314815,385,115.294545454545,0,2,1,1,1,18,1,827
11764,45.0254774305556,150,37.6111111111111,0,1,1,2,1,35,0,819
13479,45.0818055555556,200,44.4790909090909,0,1,1,2,1,25,0,951
9702,45.1010706018519,110,32.5444444444445,0,1,1,2,1,35,0,979
12980,45.2592997685185,65,10,0,1,1,2,2,23,0,520
14714,45.276579218107,760,252.457,1,3,1,1,2,18,0,1017
13923,45.3223765432099,290,57.57,0,2,1,2,2,40,0,966
14001,45.329737654321,125,113.0475,0,2,1,2,1,18,0,521
13075,45.329737654321,155,132.765,0,2,1,2,1,23,0,850
14428,45.329737654321,585,327.165,1,4,3,1,1,28,0,1121
14632,45.329737654321,125,183.3725,0,2,1,2,1,24,1,732
11393,45.3830005787037,110,111.806,0,1,2,2,1,29,1,694
12837,45.3830005787037,80,74.196,0,1,2,1,2,34,1,816
12958,45.3830005787037,155,101.382,0,2,1,2,1,32,0,827
14084,45.3830005787037,35,58.4,0,1,1,2,1,26,1,860
9074,45.6525496031746,240,80.09875,0,2,1,2,2,35,0,663
12622,45.6525636574074,348,64.12,0,2,1,2,1,33,0,1475
12633,45.7651388888889,100,36.5133333333333,0,1,1,2,2,22,0,890
11070,45.9364197530864,90,20.86,0,1,3,2,1,27,0,815
9252,45.9482561728395,405,120.327142857143,0,2,2,2,1,25,0,884
12112,46,10,15.5,0,1,2,1,1,24,1,811
13643,46.0543569958848,190,92.465,0,1,1,2,1,27,0,960
13233,46.4295820473251,280,97.839,0,2,2,1,1,26,1,893
10348,46.487416087963,60,10,0,1,2,2,1,27,1,994
11108,46.5,60,63.7766666666667,0,1,1,2,2,31,0,976
10686,46.718857473545,30,24.3875,0,1,2,2,2,34,1,846
13329,46.718857473545,325,228.0075,0,2,1,1,1,18,1,1053
10601,47,430,76.6166666666667,1,3,1,1,1,39,0,1053
10109,47.0734997106482,1040,125.867777777778,1,3,1,1,2,30,0,1069
12732,47.0740972222222,100,31.6885714285714,0,1,1,2,1,28,0,850
10678,47.0751080246914,690,546.8225,1,4,1,1,1,20,1,1238
14572,47.0751080246914,120,81.79,0,2,1,2,1,27,0,832
14723,47.0751080246914,805,450.85,1,4,2,2,2,28,1,3472
14792,47.1476851851852,50,31.405,0,1,1,2,2,27,0,903
11374,47.3919618055556,50,39.012,0,1,2,2,1,18,1,805
10590,47.5611516203704,330,78.1888888888889,0,2,2,2,1,29,1,602
11624,47.5885416666667,460,112.951111111111,0,2,1,2,1,20,0,1568
13121,47.6702224794239,240,125.888,0,1,2,1,1,26,1,912
14233,47.8306018518519,240,78.9175,1,3,1,1,1,34,0,1130
11480,48.0934755291005,732,10,0,3,1,1,1,20,0,2925
11682,48.0976240079365,1300,10,0,4,2,1,2,45,1,2626
9580,48.1710532407407,275,191.355,0,2,1,2,1,24,0,642
11458,48.1866238425926,230,68.28,0,1,2,2,2,19,1,989
12558,48.2255555555556,100,34.6783333333333,0,1,2,1,1,34,1,572
12217,48.4295820473251,460,122.953,0,2,1,1,1,41,0,705
12186,48.4819868827161,32,10,0,1,1,1,1,18,0,963
14307,48.5040002893519,151,27.7355555555556,0,1,1,1,2,26,0,933
14105,48.5427835648148,22,10,0,1,1,1,1,18,0,811
14697,48.5796006944444,190,47.68,0,1,2,1,1,33,1,976
13235,48.7189814814815,270,61.949,0,1,1,1,1,35,0,1194
13359,48.9393518518519,493,131.848571428571,1,3,3,1,2,18,0,1631
13851,49,280,167.9575,0,3,1,1,1,32,0,710
14196,49.0845833333333,110,17.9,0,1,2,2,1,40,1,617
10776,49.1419618055556,130,124.44,0,1,2,2,1,22,0,957
11767,49.1419618055556,75,55.76,0,1,1,2,2,41,0,577
12084,49.1419618055556,40,43.682,0,1,1,2,1,29,1,921
11303,49.1871219135802,335,61.004,0,2,2,2,1,33,1,983
12717,49.2210317460317,185,49.37125,0,1,1,1,2,24,0,579
13454,49.25,25,27.1,0,1,1,2,1,28,0,986
13837,49.4100694444444,170,121.02,1,3,2,1,1,36,1,989
11379,49.4836805555556,32,20.1033333333333,0,1,2,2,1,20,0,927
11299,49.4911892361111,80,37.752,0,1,1,2,2,30,0,900
12980,49.8111516203704,234,99.3133333333333,0,1,1,1,1,48,0,585
10510,49.8790002893519,135,86.9977777777778,0,1,1,2,1,18,0,574
12000,50,25,28,0,1,2,2,2,23,1,836
13406,50.0611516203704,165,62.56,0,1,1,2,2,23,0,521
110104,50.2054848251029,605,72.738,0,2,1,2,1,28,0,1524
11818,50.2924768518519,620,181.282857142857,1,3,1,2,2,32,0,1730
12973,50.3368891460905,200,70.556,0,1,2,2,3,34,1,812
11391,50.5081349206349,90,27.0075,0,1,2,1,3,36,0,979
10858,50.5406931584362,325,129.823,0,2,1,2,3,35,0,629
12553,50.7251941872428,110,22.948,0,1,1,2,2,19,1,620
9370,50.746125,205,64.0783333333333,0,2,2,1,1,24,1,829
13453,50.925,180,128.376666666667,1,3,2,2,2,21,0,875
10920,50.9465625,30,36.5,0,1,2,2,2,25,1,812
14857,50.9485763888889,430,14.1,0,3,1,1,1,18,0,1234
13175,51.1520833333333,120,71.69,0,2,1,2,1,34,0,809
11508,51.2,1855,624.373333333333,1,4,2,1,2,44,1,3806
12994,51.2104210069444,695,85.2066666666667,1,3,2,2,1,27,0,2800
12841,51.4361516203704,190,70.6133333333333,0,1,2,2,2,23,1,930
12324,51.4791261574074,40,30.62,0,1,1,1,2,27,0,959
14904,51.5611516203704,460,157.525555555556,0,2,2,2,1,18,1,780
11746,51.6666666666667,50,74.4225,0,1,1,2,1,18,0,885
11309,51.7503298611111,40,31.5566666666667,0,1,2,1,2,26,0,810
11504,51.781333590535,180,105.101,0,1,2,2,1,18,1,871
14000,51.8790002893519,95,58.7322222222222,0,1,1,1,1,26,1,500
14171,51.9259441137566,220,68.035,0,1,1,2,1,32,0,906
12989,52.4029761904762,140,42.48375,0,1,2,1,2,31,0,822
10352,52.4638165509259,80,75.158,0,1,3,1,1,32,0,926
10413,52.4638165509259,45,47.39,0,1,2,2,1,30,0,920
11714,52.4638165509259,130,105.734,0,1,2,1,1,19,1,611
12436,52.4638165509259,70,101.216,0,1,1,1,1,24,0,528
10269,52.4978425925926,70,54.3533333333333,0,1,1,1,2,30,0,925
11325,52.5040002893519,150,79.0222222222222,0,1,2,2,1,26,1,816
10831,52.7618055555556,70,33.0233333333333,0,1,1,1,1,25,1,804
13075,52.8919618055556,130,108.034,0,1,2,1,2,37,1,872
10396,52.912996031746,100,47.2975,0,1,1,2,1,40,0,969
10128,53,240,168.73,0,3,1,2,1,24,0,658
10746,53,240,130.35,1,4,1,1,1,26,0,864
9378,53.3125,601,151.629090909091,0,2,1,2,3,26,0,1683
14209,53.5577300347222,703,136.365,0,2,1,1,1,22,0,1919
10429,53.8790002893518,140,76.9388888888889,0,1,1,2,1,36,0,565
12075,54.0698875661376,305,146.45375,0,2,1,1,2,28,0,566
14918,54.0946296296296,90,95.82,0,2,3,2,1,28,0,659
14924,54.1005092592593,180,10,0,3,1,2,1,32,0,669
10893,54.19765625,270,65.8677777777778,0,1,1,1,3,21,1,954
11489,54.3097955246914,120,41.8857142857143,0,1,1,2,1,28,0,732
11024,54.3943452380952,162,38.18125,0,1,1,1,1,38,0,939
11455,54.4148688271605,360,167.895714285714,0,2,1,2,1,28,0,805
10698,54.5,85,75.354,0,1,2,2,1,34,0,827
10280,54.5053337191358,70,71.5257142857143,0,1,1,2,1,25,0,859
14006,54.5053337191358,90,85.4285714285714,0,1,1,2,3,18,0,640
12615,54.5926331018519,1344,35.2857142857143,1,4,2,1,2,43,1,882
11335,55.0465277777778,240,121,1,4,2,1,1,26,0,1018
12026,55.1801215277778,185,44.8422222222222,0,1,1,1,1,25,1,935
13366,55.5703240740741,10,31.085,0,1,3,2,1,21,0,815
13205,55.5950790895062,210,74.45,0,1,1,1,1,35,0,950
14810,55.6611111111111,85,37.558,0,1,1,2,2,19,0,987
11005,55.6873784722222,110,98.2633333333333,0,2,1,2,1,35,0,821
12666,55.6873784722222,140,132.07,0,2,2,1,1,30,0,614
14050,55.6873784722222,135,117.033333333333,0,2,1,2,3,37,0,632
210182,55.6873784722222,160,133.493333333333,0,2,2,1,2,31,1,846
10609,56.0835648148148,45,10.0014285714286,0,1,2,2,1,36,0,871
9290,56.1873784722222,30,55.81,0,1,1,2,1,26,0,907
10501,56.1873784722222,95,118.486666666667,0,2,1,2,2,20,0,586
11268,56.1873784722222,60,87.0033333333333,0,1,1,2,2,31,0,963
11934,56.1873784722222,90,99.7333333333333,0,2,1,1,1,27,0,883
12695,56.1873784722222,95,101.753333333333,0,2,1,1,1,18,0,676
14103,56.1873784722222,130,129.47,0,2,1,1,1,33,0,709
13261,56.2978425925926,45,44.0983333333333,0,1,3,1,1,18,0,899
10481,56.3386670524691,185,88.96,0,1,1,1,1,31,0,623
12184,56.3386670524691,435,216.104285714286,0,2,2,2,1,20,1,1492
13492,57.0045717592593,155,95.67,0,1,2,1,1,23,1,513
10919,57.0045717592593,80,63.64625,0,1,1,2,1,30,0,526
13838,57.091869212963,50,61.5766666666667,0,1,1,2,1,42,0,940
14876,57.3909722222222,775,785.675,0,4,1,2,2,32,0,580
12247,57.625,335,109.152,0,2,2,1,1,23,1,992
11043,57.6290002893519,200,89.6277777777778,0,1,1,2,3,30,0,749
13690,57.6603703703704,15,28.345,0,1,1,2,1,26,1,990
11180,57.7078125,70,32.538,0,1,1,1,1,20,0,817
12950,58.5040002893519,300,163.308888888889,0,1,2,2,1,23,0,798
11740,58.6,55,19.5966666666667,0,1,3,1,1,27,0,504
10859,58.6496031746032,254,65.1925,0,1,1,2,1,29,0,919
13335,58.6550710978836,190,43.0325,0,1,1,2,2,22,0,778
9337,58.7510416666667,50,39.3533333333333,0,1,1,2,2,21,0,928
10118,58.7523881172839,285,227.815,0,2,1,1,1,19,0,1331
10122,58.7523881172839,300,202.525,1,3,1,1,1,21,0,1167
10282,58.7523881172839,740,474.9975,1,4,1,1,1,29,0,1259
10506,58.7523881172839,115,89.76,0,1,1,2,1,23,0,590
10545,58.7523881172839,810,814.5975,1,4,1,1,1,43,1,1994
11535,58.7523881172839,415,379.11,1,3,1,1,2,28,0,944
11543,58.7523881172839,115,97.5425,0,1,1,2,2,34,0,622
11912,58.7523881172839,130,140.875,0,2,3,1,1,32,0,577
12139,58.7523881172839,155,134.6175,0,2,2,1,2,40,1,954
12430,58.7523881172839,290,216.1125,0,2,3,1,2,18,0,1087
12676,58.7523881172839,90,90.6975,0,1,1,2,1,37,0,582
12970,58.7523881172839,40,59.09,0,1,1,2,2,36,0,994
13268,58.7523881172839,75,77.655,0,1,1,2,1,37,0,810
13337,58.7523881172839,135,100.965,0,2,1,1,2,31,0,924
13353,58.7523881172839,170,206.6125,0,2,3,2,1,38,1,945
14389,58.7523881172839,155,105.8875,0,2,1,2,1,18,0,692
14696,58.9844444444444,170,63.9783333333333,0,1,1,2,1,18,1,870
14804,59.1087037037037,20,22.17,0,1,1,1,2,18,0,842
9538,59.8444849537037,20,18.85,0,1,2,2,1,36,1,962
9235,60,150,40.355,0,1,1,1,1,34,0,740
13128,60.0736111111111,35,33.3066666666667,0,1,2,1,1,19,1,844
14665,60.1486111111111,200,206.575,1,3,3,2,2,20,1,862
14910,60.4649305555556,30,22.03,0,1,1,2,1,38,0,957
10912,60.5106674382716,115,86.265,0,1,1,1,1,31,0,839
11025,60.5106674382716,125,106.8575,0,2,3,2,1,35,0,975
11579,60.5106674382716,240,270.845,0,2,3,2,1,18,0,819
11904,60.5106674382716,155,111.9425,0,2,1,2,3,41,0,772
11958,60.5106674382716,200,352.92,0,2,1,2,1,32,0,1026
11986,60.5106674382716,385,298.9375,0,3,1,1,2,29,0,808
13277,60.5106674382716,330,176.2275,1,3,2,2,1,32,1,1350
14318,60.5106674382716,30,51.455,0,1,1,2,2,29,0,945
110103,60.5106674382716,145,106.57,0,2,1,1,2,26,0,619
13698,60.6239583333333,975,669.666666666667,1,4,1,1,2,39,1,3169
10633,60.6249189814815,35,45.665,0,1,1,2,2,24,0,862
13547,60.6249189814815,30,39.97,0,1,2,2,1,33,1,853
14841,60.7841732804233,120,58.71625,0,1,2,1,1,28,0,816
11653,60.8112103174603,205,56.66875,0,1,1,2,2,24,1,1039
12099,61.2763888888889,80,59.58,0,1,2,2,1,33,1,884
14761,61.3360972222222,112,10,0,1,2,2,1,23,1,838
9684,61.8995833333333,60,28.7216666666667,0,1,2,1,2,18,1,814
12727,62,10,10,0,1,1,1,2,21,0,993
9186,62.1220794753086,160,174.7475,0,2,1,1,2,29,0,774
10173,62.1220794753086,240,236.5,0,2,1,1,2,28,0,925
10574,62.1220794753086,255,164.195,0,2,1,2,1,22,0,739
10754,62.1220794753086,430,595.5775,0,3,2,2,2,27,0,803
11821,62.1474289021164,90,53.02625,0,1,2,2,2,32,1,545
13709,62.1795138888889,35,29.9166666666667,0,1,1,2,3,39,0,974
12262,62.3919618055556,40,45.152,0,1,2,2,2,32,1,942
13203,62.9135694444444,150,112.271666666667,0,1,1,2,1,27,0,732
12520,63.0815354938272,95,57.2571428571429,0,1,1,2,2,34,0,993
10540,63.1358912037037,190,271.1675,0,2,1,2,2,27,0,548
12315,63.1358912037037,60,68.4575,0,1,1,1,2,45,1,971
13786,63.1358912037037,40,50.6925,0,1,1,2,1,41,0,924
14032,63.1358912037037,100,160.945,0,1,1,2,2,18,0,624
10047,63.5339236111111,40,63.1633333333333,0,1,1,1,2,30,0,910
10684,63.5339236111111,100,106.746666666667,0,2,2,2,1,33,1,868
10855,63.5339236111111,55,62.4233333333333,0,1,1,2,1,30,0,969
11272,63.5339236111111,55,78.82,0,1,2,2,1,26,1,615
12618,63.5339236111111,80,112.056666666667,0,1,1,2,1,22,0,594
13029,63.5339236111111,90,123.053333333333,0,2,1,1,1,34,0,994
14661,63.5339236111111,70,69.83,0,1,1,1,3,26,0,801
12035,63.609949845679,200,35.2714285714286,0,1,1,2,1,38,0,730
10487,63.6916666666667,100,116.57,0,2,1,2,1,29,0,970
11203,63.6983796296296,135,73.37,0,2,1,1,2,31,0,664
13429,63.7710532407407,410,263.675,0,2,1,2,2,29,0,1356
12816,63.8361458333333,45,45.124,0,1,2,1,2,22,1,959
12851,64,30,35.455,0,1,2,2,1,18,1,819
14742,64.0994444444444,302,91.4566666666667,0,2,1,2,1,32,0,1155
13998,64.1804861111111,380,10,0,4,1,2,2,19,0,580
12073,64.3132552083333,250,14.924,0,2,1,2,3,22,0,916
11277,64.4188310185185,25,27.3466666666667,0,1,1,1,2,22,1,948
11275,64.4476446759259,40,73.7,0,1,2,2,2,34,1,920
12194,64.7170138888889,40,37.008,0,1,2,1,1,18,0,518
14822,64.7237114197531,12,10,0,1,1,2,1,32,0,803
14094,64.8300446428571,730,188.25375,0,2,1,2,1,30,0,1622
13423,64.9686892361111,165,130.73,0,1,2,2,1,23,1,851
13548,65.0180285493827,870,10,0,4,1,1,2,27,0,1401
12508,65.1174421296296,85,40.004,0,1,2,1,1,31,0,990
11460,65.1668055555556,50,33.235,0,1,3,2,1,27,0,611
9060,65.2150192901235,80,160.14,0,1,1,2,3,27,0,903
10901,65.2179398148148,272,68.4775,0,1,1,2,3,47,0,980
12517,65.2679563492064,265,69.8325,0,1,1,1,1,26,0,943
11036,65.2978425925926,145,131.1,0,1,2,1,2,19,0,591
13040,65.2978425925926,185,161.186666666667,0,1,1,1,1,28,0,961
14330,65.2978425925926,65,59.5666666666667,0,1,2,1,1,18,1,812
14545,65.2978425925926,45,46.5466666666667,0,1,1,2,1,40,0,853
10216,65.5414429012346,50,47.075,0,1,1,1,2,24,0,925
14497,65.5523197751323,95,52.695,0,1,1,2,1,24,0,835
14142,65.5946759259259,120,45.6375,0,1,2,2,1,36,1,522
10776,65.6443730709877,110,100.181428571429,0,1,2,2,1,25,0,595
10687,65.8130787037037,90,33.9371428571429,0,1,2,2,1,21,1,989
13121,65.8617146164021,115,75.54875,0,1,1,2,1,40,0,882
11072,66.0284722222222,140,148.64,0,3,1,1,1,33,0,642
11469,66.324849537037,585,13,0,3,1,2,2,25,0,976
12169,66.5053337191358,60,65.1671428571428,0,1,1,1,1,26,1,609
11174,66.580787037037,40,24.25,0,1,1,2,1,28,0,851
14099,66.9513888888889,670,200.601428571429,1,3,1,2,1,22,0,1985
12199,66.9732476851852,85,78.3083333333333,0,1,2,1,3,28,1,554
14468,67.0978425925926,135,86.3083333333333,0,1,1,2,2,28,1,758
10596,67.606400462963,115,100.445,0,1,3,2,1,20,0,897
12264,67.6877517361111,120,45.844,0,1,1,2,2,18,0,549
11920,67.7710532407407,225,135.506666666667,0,1,1,1,1,33,0,952
13493,67.7710532407407,75,54.7416666666667,0,1,1,2,2,20,0,955
11044,67.829737654321,50,91.75,0,1,1,2,2,27,0,892
9514,67.9946064814815,210,180.87,0,2,2,2,1,27,1,968
10233,67.9946064814815,35,63.16,0,1,2,1,1,40,1,974
10302,67.9946064814815,345,337.536666666667,1,3,1,1,1,24,0,997
10468,67.9946064814815,10,24.6166666666667,0,1,3,2,2,37,0,857
10875,67.9946064814815,170,148.693333333333,0,2,1,1,1,24,0,509
11315,67.9946064814815,460,328.25,1,4,1,2,3,27,0,1928
12024,67.9946064814815,20,35.3033333333333,0,1,2,1,1,25,0,819
12173,67.9946064814815,190,184.76,0,2,1,1,2,27,0,599
12684,67.9946064814815,230,315.416666666667,0,3,1,2,2,34,0,656
12775,67.9946064814815,10,21.1866666666667,0,1,2,2,2,35,1,821
12927,67.9946064814815,40,47.6166666666667,0,1,1,1,1,25,0,926
13093,67.9946064814815,180,122.566666666667,0,2,1,1,2,29,1,842
14044,67.9946064814815,130,217.53,0,2,2,2,1,35,1,685
14320,67.9946064814815,125,135.6,0,2,2,2,3,25,1,764
14464,67.9946064814815,110,114.503333333333,0,2,1,2,1,21,0,803
13645,68,20,27.565,0,1,1,2,1,36,0,947
13237,68.0038194444444,60,49.3733333333333,0,1,1,2,1,40,1,847
11430,68.0559606481481,45,34.1766666666667,0,1,2,2,1,32,0,905
13615,68.7482021604938,105,56.4928571428571,0,1,1,2,1,31,0,506
10212,68.8609143518518,170,162.493333333333,0,2,2,1,1,18,0,677
